unique_student_id,schlyear,exgrade,exam_name
2403,2015,88,English exam
129,2015,88,English exam
129,2015,45,Math exam
129,2016,47,Math exam
1309,2015,79,English exam
1309,2015,88,English exam
288,2015,91,English exam
634,2014,75,Math exam
634,2015,88,English exam
2284,2014,71,Math exam
2284,2015,91,English exam
1681,2016,76,English exam
919,2014,55,Math exam
919,2015,89,English exam
3665,2014,97,English exam
3665,2015,86,Math exam
3665,2015,76,Math exam
2004,2015,51,English exam
2004,2015,77,English exam
2004,2015,56,English exam
2240,2015,86,English exam
1561,2015,86,English exam
1755,2015,96,English exam
1755,2015,44,Math exam
2640,2014,50,English exam
2640,2014,74,English exam
2640,2015,63,English exam
2640,2015,34,Math exam
2640,2016,39,Math exam
716,2014,74,English exam
716,2014,87,English exam
716,2015,46,Math exam
716,2016,42,Math exam
3368,2014,81,Math exam
3368,2015,93,English exam
2012,2014,70,Math exam
2012,2015,83,English exam
2012,2015,65,English exam
2435,2016,83,English exam
3828,2014,91,English exam
3828,2014,18,Math exam
3828,2014,35,Math exam
578,2014,79,English exam
578,2014,66,English exam
578,2015,76,Math exam
578,2015,79,Math exam
1039,2015,80,English exam
2154,2016,80,English exam
971,2014,89,Math exam
971,2015,86,English exam
3257,2014,72,English exam
3257,2014,77,English exam
3257,2016,57,Math exam
981,2015,83,English exam
2016,2014,91,English exam
220,2015,74,English exam
220,2016,80,English exam
1094,2016,43,English exam
1094,2016,67,English exam
1094,2016,69,English exam
1118,2014,65,English exam
1118,2015,83,English exam
1118,2015,49,Math exam
1715,2014,88,English exam
1715,2014,62,Math exam
1715,2014,65,Math exam
585,2014,89,Math exam
585,2015,96,English exam
2270,2017,88,English exam
942,2016,81,English exam
3327,2016,92,English exam
2592,2015,90,English exam
2592,2016,90,English exam
2393,2015,90,English exam
3049,2015,90,English exam
3049,2015,67,Math exam
1238,2015,77,Math exam
1238,2015,81,Math exam
1238,2016,95,English exam
1517,2016,80,English exam
3912,2016,87,English exam
2151,2015,76,English exam
940,2015,82,English exam
940,2015,49,Math exam
940,2015,41,Math exam
940,2015,37,Math exam
2879,2016,87,English exam
3363,2014,100,English exam
3363,2014,75,Math exam
3363,2014,88,Math exam
3363,2015,95,English exam
3339,2013,52,English exam
3339,2014,44,English exam
3731,2014,89,English exam
3731,2014,82,Math exam
2938,2016,79,English exam
771,2014,86,English exam
771,2014,65,Math exam
771,2014,59,Math exam
553,2014,91,English exam
553,2015,79,Math exam
3512,2015,86,English exam
3512,2015,82,Math exam
1122,2015,85,English exam
2796,2014,67,English exam
2796,2015,81,English exam
2796,2015,65,English exam
2796,2015,34,Math exam
2796,2015,45,Math exam
2796,2016,42,Math exam
1978,2014,72,Math exam
1978,2015,87,English exam
2926,2014,94,Math exam
2926,2015,98,English exam
3254,2014,57,Math exam
3254,2015,93,English exam
3254,2015,68,Math exam
3254,2015,61,Math exam
3552,2014,86,Math exam
3552,2015,80,English exam
1816,2014,81,English exam
3485,2015,85,English exam
3485,2015,45,Math exam
258,2015,89,English exam
258,2015,68,Math exam
1687,2015,96,English exam
1687,2015,60,Math exam
1998,2015,86,English exam
1998,2015,40,Math exam
2096,2014,76,English exam
2096,2016,31,Math exam
3413,2014,83,English exam
3413,2014,75,English exam
3413,2015,25,Math exam
3413,2016,44,Math exam
184,2014,81,English exam
184,2014,82,English exam
275,2015,86,English exam
1496,2015,79,English exam
1496,2015,74,Math exam
3787,2014,92,English exam
3787,2015,38,Math exam
1071,2016,66,English exam
835,2014,67,English exam
835,2014,69,English exam
835,2015,88,English exam
835,2015,66,English exam
835,2015,67,English exam
2017,2014,75,Math exam
2017,2015,93,English exam
3786,2015,87,English exam
3786,2015,38,Math exam
2650,2014,68,Math exam
2650,2015,94,English exam
3424,2016,79,English exam
3992,2014,89,English exam
1021,2014,98,English exam
1021,2015,63,Math exam
2065,2014,58,Math exam
2065,2015,90,English exam
2065,2015,37,Math exam
2065,2015,52,Math exam
2065,2016,61,Math exam
2218,2014,83,Math exam
2218,2015,88,English exam
1224,2015,96,English exam
2178,2014,97,Math exam
2178,2015,99,English exam
2291,2014,91,English exam
2291,2014,96,Math exam
2534,2014,85,English exam
2534,2014,35,Math exam
707,2015,85,English exam
707,2015,49,Math exam
3539,2015,74,English exam
2961,2015,93,English exam
2961,2015,59,Math exam
3612,2014,78,English exam
3612,2014,68,English exam
1664,2014,78,English exam
1664,2014,82,English exam
1664,2014,75,Math exam
1664,2015,90,Math exam
638,2014,73,Math exam
638,2015,98,English exam
2453,2014,69,English exam
2453,2015,44,Math exam
2453,2016,71,English exam
617,2014,86,English exam
617,2014,89,English exam
617,2014,57,Math exam
3268,2014,85,English exam
3268,2014,93,English exam
3268,2015,55,Math exam
3268,2016,47,Math exam
1483,2014,87,English exam
1483,2014,89,English exam
1483,2015,38,Math exam
1483,2015,63,Math exam
1483,2016,66,Math exam
1618,2015,44,English exam
1618,2015,55,English exam
1618,2015,36,English exam
1618,2015,60,Math exam
1618,2016,61,English exam
35,2014,69,English exam
35,2014,85,English exam
3606,2015,85,English exam
3606,2015,66,Math exam
1289,2015,87,English exam
1289,2015,71,Math exam
723,2015,80,English exam
723,2015,80,Math exam
3846,2015,82,English exam
3347,2014,94,English exam
3347,2015,52,Math exam
2305,2014,55,English exam
2305,2015,82,English exam
53,2014,76,Math exam
53,2015,95,English exam
3437,2014,65,English exam
3437,2014,95,English exam
3437,2014,49,Math exam
926,2015,83,English exam
926,2015,52,Math exam
3511,2014,91,English exam
3511,2014,87,English exam
3511,2015,51,Math exam
3511,2016,70,Math exam
1919,2015,82,English exam
858,2014,86,English exam
858,2014,91,English exam
858,2014,70,Math exam
3704,2015,92,English exam
3704,2015,34,Math exam
1960,2015,85,English exam
2767,2014,94,English exam
2767,2015,94,Math exam
2235,2014,40,Math exam
2235,2015,82,English exam
2235,2015,65,Math exam
933,2014,88,Math exam
933,2015,90,English exam
984,2015,89,English exam
3276,2014,89,English exam
3276,2016,46,Math exam
965,2015,97,English exam
291,2014,91,English exam
291,2014,57,English exam
291,2015,54,Math exam
185,2014,72,English exam
185,2014,69,English exam
185,2015,88,English exam
185,2015,65,English exam
475,2014,95,Math exam
475,2015,94,English exam
1148,2014,62,English exam
1148,2015,70,English exam
1148,2015,66,English exam
2860,2014,82,Math exam
2860,2015,90,English exam
1988,2015,86,English exam
932,2014,64,Math exam
932,2015,79,English exam
932,2015,46,Math exam
650,2015,99,English exam
650,2015,75,Math exam
3527,2014,85,English exam
3527,2014,86,English exam
3527,2015,62,Math exam
2001,2015,85,English exam
2970,2015,76,English exam
2970,2015,71,Math exam
1553,2015,86,English exam
3664,2015,82,English exam
3664,2015,77,Math exam
1945,2015,83,English exam
202,2016,87,English exam
1201,2014,81,English exam
1201,2014,77,English exam
3804,2014,47,English exam
3804,2014,69,English exam
3804,2014,76,English exam
3804,2015,25,Math exam
3804,2016,35,Math exam
390,2014,81,English exam
390,2014,86,English exam
390,2014,33,Math exam
390,2015,38,Math exam
2654,2014,86,English exam
2654,2014,71,English exam
2654,2014,36,Math exam
2654,2015,24,Math exam
246,2014,83,English exam
246,2015,86,English exam
246,2015,51,Math exam
246,2015,50,Math exam
2821,2015,89,English exam
2821,2015,49,Math exam
3702,2014,92,Math exam
3702,2015,94,English exam
428,2014,81,Math exam
428,2015,95,English exam
2399,2014,83,English exam
2399,2014,91,English exam
2399,2014,60,Math exam
2399,2014,61,Math exam
2399,2015,68,Math exam
1375,2014,83,English exam
3098,2014,88,English exam
3098,2015,32,Math exam
3098,2016,66,Math exam
1401,2015,80,English exam
1401,2015,36,Math exam
1243,2014,100,Math exam
1243,2015,93,English exam
1970,2015,80,English exam
1970,2015,59,Math exam
1970,2015,46,Math exam
1194,2014,79,English exam
1194,2014,89,English exam
1194,2016,47,Math exam
935,2015,83,English exam
935,2015,81,Math exam
376,2015,85,English exam
376,2015,85,English exam
3390,2015,86,English exam
357,2014,92,English exam
357,2015,87,English exam
357,2015,80,Math exam
357,2015,84,Math exam
581,2014,81,English exam
581,2014,71,English exam
1400,2014,81,English exam
1400,2014,68,English exam
1400,2014,45,Math exam
1484,2014,95,English exam
1484,2014,40,Math exam
1484,2015,86,Math exam
560,2014,97,English exam
560,2014,59,Math exam
560,2014,55,Math exam
560,2015,75,Math exam
391,2015,85,English exam
391,2015,50,Math exam
542,2015,79,English exam
542,2015,42,Math exam
544,2015,89,English exam
544,2015,51,Math exam
3461,2016,66,English exam
3461,2016,74,English exam
108,2014,72,Math exam
108,2015,97,English exam
950,2014,85,English exam
950,2015,58,Math exam
1174,2014,97,Math exam
1174,2015,98,English exam
1631,2014,97,English exam
1631,2015,68,Math exam
860,2015,85,English exam
249,2015,81,Math exam
249,2016,96,English exam
1089,2015,77,Math exam
1089,2016,94,English exam
3538,2014,92,Math exam
3538,2015,90,English exam
3318,2014,89,English exam
3318,2014,80,English exam
3318,2015,25,Math exam
296,2014,86,English exam
296,2014,83,Math exam
1730,2015,92,English exam
1730,2015,70,Math exam
1729,2014,87,English exam
1729,2014,87,English exam
1729,2015,52,Math exam
1011,2014,92,English exam
1011,2014,77,Math exam
1608,2015,86,English exam
1608,2015,83,Math exam
3434,2015,85,English exam
2772,2014,88,English exam
1605,2015,47,English exam
1605,2016,66,English exam
1605,2016,52,English exam
3719,2015,88,English exam
3719,2015,83,English exam
3719,2015,80,Math exam
1347,2014,99,English exam
1347,2015,57,Math exam
2703,2012,85,English exam
2703,2012,85,English exam
2703,2014,81,Math exam
2703,2015,97,English exam
594,2016,66,English exam
2484,2015,94,English exam
596,2014,87,English exam
3669,2015,88,English exam
3669,2015,49,Math exam
2762,2014,87,English exam
2762,2014,85,English exam
2762,2014,36,Math exam
2762,2015,42,Math exam
2762,2015,54,Math exam
283,2015,76,English exam
2714,2014,97,English exam
2714,2014,86,Math exam
1924,2014,67,English exam
2601,2015,79,English exam
2601,2016,94,English exam
3366,2015,87,English exam
1109,2014,81,English exam
1109,2014,55,English exam
1109,2015,37,Math exam
3215,2016,86,English exam
1659,2014,88,English exam
1659,2015,79,Math exam
676,2015,41,Math exam
676,2016,86,English exam
2629,2016,28,English exam
2629,2016,27,English exam
2629,2017,65,English exam
3729,2016,91,English exam
3392,2015,81,English exam
3392,2015,70,English exam
3657,2015,82,English exam
3657,2015,74,English exam
1986,2015,60,English exam
1986,2015,74,English exam
1986,2016,48,English exam
1175,2014,80,English exam
1175,2015,86,English exam
1386,2015,87,English exam
3768,2016,66,English exam
3768,2017,33,English exam
1720,2014,97,English exam
1720,2015,82,Math exam
3129,2016,55,English exam
3129,2016,55,English exam
3129,2017,66,English exam
1463,2014,65,English exam
1463,2015,83,English exam
2788,2014,87,English exam
2788,2014,85,English exam
3320,2014,86,Math exam
3320,2015,86,English exam
3320,2015,83,English exam
1516,2015,85,English exam
1834,2016,79,English exam
3723,2015,89,English exam
3723,2015,96,Math exam
821,2014,84,English exam
1507,2015,88,English exam
1507,2015,54,Math exam
1507,2016,57,Math exam
2622,2015,89,English exam
2622,2015,98,Math exam
3674,2014,50,English exam
3674,2014,60,English exam
3674,2014,55,English exam
3674,2015,80,English exam
3009,2014,69,English exam
3009,2015,68,English exam
2166,2015,79,English exam
2166,2015,40,Math exam
3072,2014,78,English exam
3072,2014,68,English exam
3072,2015,78,English exam
3072,2015,51,English exam
3072,2015,85,Math exam
2470,2014,97,English exam
2470,2015,67,Math exam
519,2015,76,English exam
519,2015,65,English exam
1940,2015,76,English exam
1940,2015,31,Math exam
451,2015,90,English exam
3253,2015,82,English exam
1524,2015,88,English exam
1524,2015,16,Math exam
3991,2014,83,English exam
3991,2014,51,English exam
3991,2016,18,Math exam
2177,2015,87,English exam
2414,2014,41,Math exam
2414,2015,82,English exam
1372,2015,85,English exam
1372,2015,72,English exam
1372,2015,21,Math exam
3782,2015,76,English exam
3782,2015,65,Math exam
1082,2015,89,English exam
1082,2015,70,English exam
571,2015,82,English exam
571,2015,37,Math exam
571,2016,43,Math exam
2079,2015,80,English exam
3513,2015,89,English exam
3513,2015,85,Math exam
2602,2014,71,Math exam
2602,2015,83,English exam
12,2015,79,English exam
12,2015,56,English exam
2128,2015,82,English exam
2128,2015,69,Math exam
2128,2016,72,Math exam
673,2013,58,English exam
673,2014,62,English exam
673,2015,78,English exam
2881,2014,92,English exam
2881,2014,65,Math exam
2039,2013,80,English exam
464,2015,76,English exam
1159,2014,72,Math exam
1159,2015,90,English exam
1477,2016,43,English exam
1477,2017,40,English exam
567,2015,87,English exam
567,2015,92,Math exam
1870,2014,87,English exam
1870,2015,92,English exam
3361,2014,73,Math exam
3361,2015,82,English exam
28,2015,79,English exam
28,2015,65,English exam
3853,2015,87,English exam
3853,2015,88,English exam
3853,2015,45,Math exam
109,2014,80,English exam
109,2015,37,English exam
2823,2015,74,English exam
1034,2014,95,English exam
1034,2015,75,Math exam
3351,2014,62,Math exam
3351,2014,53,Math exam
3351,2015,95,English exam
3351,2015,51,Math exam
625,2014,87,Math exam
625,2015,92,English exam
1523,2015,89,English exam
2241,2014,81,English exam
2241,2014,89,English exam
2241,2015,57,Math exam
3143,2015,47,English exam
3143,2016,87,English exam
349,2014,91,English exam
349,2014,95,English exam
349,2015,56,Math exam
349,2016,53,Math exam
720,2014,87,English exam
720,2014,89,English exam
1196,2015,98,English exam
535,2015,85,English exam
2190,2014,62,Math exam
2190,2015,93,English exam
2190,2015,58,Math exam
2190,2015,61,Math exam
2190,2016,59,Math exam
2294,2015,90,English exam
515,2015,95,English exam
3692,2014,89,English exam
254,2014,69,English exam
254,2015,46,Math exam
254,2016,85,English exam
1047,2014,10,English exam
1047,2015,22,English exam
1047,2015,25,English exam
1047,2016,72,English exam
1047,2016,48,English exam
2156,2014,79,English exam
2156,2014,87,English exam
2156,2015,82,Math exam
2357,2015,76,English exam
2357,2015,55,English exam
1546,2014,99,English exam
1546,2015,85,Math exam
3345,2015,74,English exam
3345,2016,65,English exam
3181,2014,78,English exam
3181,2014,80,English exam
3181,2015,78,Math exam
3202,2015,88,English exam
2152,2015,90,English exam
927,2015,95,English exam
927,2016,36,Math exam
2234,2014,77,English exam
2234,2015,74,English exam
1357,2015,76,English exam
147,2015,90,English exam
1888,2015,83,English exam
1888,2015,59,Math exam
774,2015,81,English exam
774,2015,58,English exam
3156,2015,68,English exam
26,2016,79,English exam
2583,2015,81,English exam
